original_column,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
67_Innovacion_Culinaria.txt.txt,0.0,0.0,0.0,0.0,0.09384917,0.0,0.0,0.0,0.50136834,0.0,2.5021586,0.0,3.342225,0.0,0.0,0.0,1.7425842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15930301,0.0,3.342596,0.0,3.563816,0.0,0.0,0.0,0.98178583,0.0,0.0,1.2434283,1.4579701,0.0,0.8924865,1.240277,0.0,0.0,0.0,0.0,0.6031717,0.0,0.0,3.118566,1.6472387,0.0,0.0,0.0,0.0,0.0,0.0
116_Analisis_Estrategico_ADM.txt.txt,0.0,0.5144368,0.059057795,0.0,0.33781284,1.5197725,2.2907975,0.42855483,0.0,0.5936159,0.7557479,1.7555538,0.8462901,0.0,0.0,0.5734244,0.0,0.0,0.0,1.5668317,0.0,2.019688,0.0,1.8628749,1.6909263,0.110096104,3.029981,1.2490706,0.0,0.0,0.0,0.11471612,2.2774193,1.8132675,0.22723621,0.0,0.0,0.39957327,0.0,1.1030031,1.4599022,0.6740668,0.0,0.0,1.6967887,0.0,0.0,1.059595,0.0,1.0435869,1.354059,0.0,2.302005,0.85692596,3.6796424,0.56090033,1.8086648,0.0,0.060391117,1.6051015
10_Autoconocimiento.txt.txt,0.0,0.0,0.0,0.0,7.2350655,3.3305316,0.0,0.0,0.0,2.8795612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.375545,0.0,0.0,0.0,7.7709303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.806132,0.0,0.0,3.1574209,10.289883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.906272,0.0,0.0,0.0,2.5717728,0.0,2.2644725,0.0,0.0,5.5911965,0.0,8.225661,6.111669,0.0,0.0
47_Conceptos_y_Tecnicas_1.txt.txt,0.0,0.0,0.0,0.0,0.0,0.6850316,0.0,2.4606454,0.0,0.0,5.088391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.83466,0.0,0.0,0.0,1.6630496,0.0,0.0,0.0,0.0,9.816395,8.687639,0.0,0.0,0.0,0.0,2.0297241,0.0,0.0,0.0,0.0,10.590411,7.563285,0.0,0.0,7.217663,0.0,0.0,2.3469203,0.0,0.0,0.0,0.0,0.38384858,0.0,2.3950028,8.468587
35_Base_de_Datos.txt.txt,0.75487936,0.0,0.0,0.0,0.0,0.0,0.0,0.6811076,0.0,2.181592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11541753,2.235887,0.0,1.4632586,2.214161,0.0,0.0,0.33067054,0.70904255,0.0,0.0,0.0,0.0,0.6217779,0.0,0.0,0.87941736,1.7749559,0.0,0.0,0.0,1.4686012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5642685,4.3900533,1.2259828,3.1981497,0.0,0.12492266,0.0,0.0,4.5272636,0.63038427,3.6684017,0.0
119_Composicion_Visual_1.txt.txt,4.613094,0.0,0.0,7.9677486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.304064,0.0,0.0,4.764514,0.41336444,0.0,0.0,0.6083404,3.6607013,0.0,0.0,0.0,0.0,4.355343,0.0,1.4142789,0.0,0.0,0.34429836,5.513101,0.0,0.0,0.0,2.7726934,0.0,0.0,0.0,1.4675611,0.0,5.922541,0.0,0.0,6.0035486,4.1223454,2.8206522,0.0,0.0,2.1966164,0.0,0.0,0.0,0.0,0.0,2.0203207,0.0,0.0,0.0,5.7124567
79_Coloquios_EDU.txt.txt,0.0,0.0,0.0,0.0,4.993448,2.2231884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.709857,0.0,0.0,0.0,0.0,2.507369,0.0,0.0,0.0,4.8486085,0.0,0.0,0.0,2.3586898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9667325,1.4077959,0.0,0.0,0.0,0.0,0.0,0.0,1.5308877,13.681821,0.0,0.0,0.0,8.743609,0.0,0.0,8.780294,0.0,10.745808,0.0,0.0,0.0,3.2350917,0.0,0.0
130_Arte_y_Contexto_Social.txt.txt,0.0,0.16062565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5231934,0.0,3.0608394,0.0,0.0,3.676746,0.0,5.83298,0.0,0.0,0.0,5.7792053,0.0,1.4916542,0.0,0.0,0.0,0.0,2.7155793,6.356228,2.872942,1.8692329,1.8204362,0.0,8.294833,1.7935395,2.0744474,0.0,0.3463868,4.2037983,0.0,4.6284704,5.067601,0.0,0.0,4.0818014,0.0,0.0,4.0275126,0.4517223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.501687,0.0,0.0
178_Sonido.txt.txt,0.0,5.432198,8.572052,5.5884495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.298495,0.0,0.0,0.0,0.0,0.0,3.6326363,0.0,0.0,0.0,0.0,0.0,0.0,1.5565237,0.0,9.0893135,8.281961,0.0,0.0,0.0,0.0,0.0,5.608134,0.0,0.0,5.5396476,0.0,0.0,0.0,2.5812995,0.0,0.0,0.0,8.272309,6.9176702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9106082,0.0,0.0
44_Aplicaciones_Distribuidas.txt.txt,0.0,0.0,2.523551,1.8213351,0.0,0.0,0.0,0.4837976,1.8720683,0.0,0.0,0.0,0.31124452,0.0,0.0,0.0,0.19166835,1.8208362,0.0,0.9162142,0.0,0.0,0.0,0.0,0.0,0.5373962,0.0,0.0,0.7269185,0.0,2.5878744,0.0,1.369635,0.0,0.4319939,0.0,0.38421702,2.8661172,0.9580259,0.0,0.0,1.2359176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3723397,0.0,0.89307934,2.6452372,0.0,1.1187555,0.0,0.0,0.0,0.0,0.0
62_Pasteleria.txt.txt,0.0,0.0,0.02123084,0.0,0.0,1.5610565,3.0694635,0.0,0.1815046,0.0,0.0,0.0,0.0,0.0,0.19178161,0.0,0.0,0.0,0.0,2.194011,0.0,0.0,0.0,0.0,0.0,0.46996066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32751197,1.1107422,0.0,0.0,0.0,0.0,0.0,0.8901566,1.5691395,0.0,0.0,0.13687998,1.1996852,1.0578121,0.0,1.669173,0.0,1.7453089,0.9987423,0.0,0.0,0.0,0.0,0.0,0.0
151_Ecuaciones_Diferenciales.txt.txt,5.7308135,0.0,0.0,6.184291,0.025019865,0.0,9.533544,0.0,4.2561035,0.0,0.0,8.8020735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2555895,0.0,0.0,4.423257,0.0,4.7403297,7.414089,0.0,0.0,0.0,2.0550072,0.0,0.0,0.0,0.0,0.0,0.0,4.9348736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1657057,9.308982,0.0,0.0,0.0,0.0,0.0,0.0,0.09474898,0.0,0.0,0.0
18_Calculo_Vectorial.txt.txt,4.4374604,0.0,4.912037,0.0,0.0,0.0,0.0,0.0,9.370819,0.15773201,0.0,0.0,8.746711,0.0,0.0,0.0,0.0,6.8552856,0.0,0.0,7.0736713,0.0,3.0725796,6.679695,0.0,0.0,0.0,0.0,2.5092242,0.0,6.3926134,0.0,0.0,0.0,0.0,0.0,2.1460624,0.0,0.0,3.972376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9639552,0.0,7.904085,2.8395097,0.0,0.0,0.0,0.0,0.0,0.66242,0.0,0.0,2.396576
125_Nuevos_Medios.txt.txt,4.831141,0.0,0.0,7.543305,0.0,2.0477617,0.0,0.0,0.0,3.5861623,3.5369205,1.741198,1.2124904,2.8616517,0.0,0.0,6.347202,0.0,0.4872483,0.8104535,0.83529925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8403149,8.422471,0.0,0.0,0.0,0.0,0.0,0.11327773,0.0,0.0,0.0,0.0,0.0,1.4079603,0.0,2.6482096,8.702923,0.0,0.0,8.345281,0.0,0.0,0.0,6.900551,0.0,0.2057954,2.6623921,0.0,0.0,0.0,0.0,0.0
100_Principios_de_Seguros.txt.txt,0.0,0.0,1.7152932,8.620561,0.0,0.0,0.0,0.0,0.0,0.0,0.4862956,0.0,7.545836,0.0,0.0,5.753807,0.0,2.7109811,0.0,0.0,4.224239,0.0,0.0,0.0,0.0,0.0,0.0,9.215868,0.0,1.2697822,0.0,0.0,0.0,0.0,6.51482,0.0,9.792137,0.0,0.0,0.0,5.2671776,0.0,0.0,1.1818084,0.0,2.8374193,0.0,2.8847003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.513365,3.3837898,0.0,0.0,0.0
36_Aprendizaje_Automatico.txt.txt,0.43684715,0.0,0.0,0.0,3.9369414,0.0,0.853486,0.0,0.0,0.44893718,4.72895,0.0,0.22436747,0.18370363,0.0,0.0,0.0,0.0,3.4835994,0.0,0.0,0.0,0.0,0.0,1.8656474,0.0,4.3317,0.0,0.0,0.0,0.0,1.8894677,0.0,0.0,0.0,0.0,0.024321515,0.0,2.3532374,4.035083,0.4438585,0.0,0.38747764,3.3796496,0.0,0.0,0.8213306,0.0,1.4009341,3.696403,4.661882,0.0,0.15380503,1.0707521,0.0,0.0,1.4958104,0.0,0.028551329,0.5795013
72_Fundamentos_de_la_Educacion.txt.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.271771,10.152472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5366218,8.198997,0.0,0.0,0.0,0.0,0.0,6.6285686,0.0,8.405222,3.522654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.164143,4.216373,6.0793543,1.4102234,0.0,9.258454,0.0,0.0,0.40679225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4116254,2.7310433,0.0
