original_column,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
184_Ergonomia.txt.txt,0.39853925467486556,-5.796027645866702,-6.404222481297475,-2.954540873004304,-4.64868765221877,-3.7425885817966464,11.253308224238747,8.297068671138465,6.728282272669302,11.623506853644617,1.847741543799785,-3.5344806812512735,-1.0790515724375709,-8.042201230435966,5.653261682672027,-4.396875571069076,-0.24694323448807756,-5.137734354992343,-5.77423078921524,-5.0496121111735635,5.7371992826954825,-9.295303677613225,2.9234777878546616,3.969792643692141,-2.175472053084529,-0.4223639475408231,-3.172689858376914,5.624745821762379,10.646918033035753,-0.7521827328276148
105_Marketing_Digital.txt.txt,-1.2750785109991567,-8.654924707427803,3.315141528815251,6.074285436998329,1.4143082568218368,-1.5927785197427926,2.2703773682590374,6.001039981859432,-3.7756105839674023,0.3795957658624109,4.049184270276319,-0.07563597875601344,0.035523843984769446,-0.9987540414317958,-0.9509628764829805,-2.4329231221722476,-1.3428559665402944,1.11805692808522,5.959894145174381,3.413788700629457,-0.457580828913263,9.188653525800207,-3.189342959898133,-2.243391272353633,1.9131834248942168,3.802515157662257,-6.007138538649973,3.1349543382334133,5.096709573028461,-4.683286165395986
32_Emprendimiento.txt.txt,-7.288085477004933,2.171677272605689,1.1399497736857997,5.4997990619102755,16.239781671600976,-1.6774006465267273,0.41135448167976507,-0.1283196416065255,-1.1454467431936814,5.62885930552331,5.536832465541099,1.3032085830805777,-2.498536098289199,4.396835364133584,2.1518971200876416,-13.504658360434085,1.3007089117614565,-2.8266062681720254,-9.217742770369606,-6.889380002959531,5.047677510400261,7.744034969884071,8.18680482663863,1.857395109915762,3.9595950458177804,4.025472671851454,6.768876800171123,-3.26056768333394,-0.5726279860009729,-4.976106853562113
185_Ingenieria_de_la_Calidad_+_Lab.txt.txt,0.4493681538244842,1.036447383760323,0.4394002991920432,0.01599676409153592,0.24316499471786876,0.7438500234540508,-1.0344064410267864,-0.2288348248908914,-0.24249798277624884,0.7485087135763407,0.370913543367784,-0.2779667956047211,-0.18210619002703043,-0.002150642269267002,-0.4564109810979278,0.38644880421385647,1.1695025008076991,0.8846991367632655,-0.14145636678545337,0.2977010363620105,0.05082459645430596,-0.3440730003389052,0.2677762865657333,0.431211213586038,-0.9473276375505528,0.27733077790504007,-0.02097274412599272,0.07481147439854205,-1.075799426640089,0.4352400761123288
24_Aprendizaje_y_Servicio_PASEC.txt.txt,-4.19149410808117,3.35669905462182,2.7016409576370752,3.572172379475026,1.184196082629403,8.162519246057027,0.9883535500448739,-4.8286683849156065,-0.20298559535797644,-4.291621300677089,0.12688544359306964,-4.630543493219093,-0.7269958519800697,6.283954122466314,-2.128955631713832,3.0437651041969547,-0.9651867184751888,6.243331273476753,2.4704853150709747,4.282754360699944,-1.4478409275804376,-4.073649634158388,5.0167754151910025,-8.706362935389732,-2.307949840097402,-6.969559481972591,1.620916332215308,1.9796380145134327,-0.036589632970363585,-0.46476129473345673
34_Inteligencia_Artificial.txt.txt,8.910255377495991,-2.0719948497446605,-0.398350834868254,-13.532461954286918,0.6767628678443184,6.6812196244868804,3.0526251693380493,0.5048236999710781,19.981285741636963,2.840192836449141,26.68725543255584,12.272018751808261,-1.4105905763238566,9.400210386128814,1.0816691220128745,9.883809060918695,-9.11806911940098,-3.2779095569786207,-8.850471112010402,13.224030884136562,-9.311581722678879,11.631549834350322,-11.268719755033233,13.38948998683843,13.575311779245974,-6.718918205821133,4.065542313095264,-4.756295783334403,-15.91330454434789,-1.9613606076879544
3_Calculo_Diferencial_+_Ej.txt.txt,0.9700627595859416,0.9643540611083641,0.7412794686704139,-0.3490739246582762,0.23274664708921938,0.3531120885524032,-0.6148738194115866,0.29076322844176566,-0.38836382222734644,0.4185607244347974,0.32108066326304063,-0.30133228260177025,0.09665887615601672,-0.26350695116886835,-0.1275215558707403,0.27837952764773505,-0.36393891031084624,-0.41846554608320696,0.05638412163646002,-0.14741103047314244,-0.21777399080415585,-0.053183646271136725,-0.45297422624002887,0.5340874105288765,-0.0730727500999073,0.3009850215413226,-0.26749116325487166,0.5519806153829043,-0.26562553047257054,-0.15343250202635847
11_Ser_y_Cosmos.txt.txt,3.1880311540741917,-5.681141600338545,-2.281344216449125,-1.9712178760917018,-3.47347446721125,-0.982072483166042,1.140315008419767,3.00549438206243,1.5049845528169836,0.5535720893795203,-0.1138600066884967,-0.9908236546338561,-3.350077076523876,0.4959177760862523,2.6983456857193424,-0.39808812193087906,0.4182073186011999,4.883220206543341,-2.0946653318654556,5.415983229190479,-1.227924202849043,-1.2497664129756265,4.154327524332285,-6.8705507548536255,-3.7053157919469606,-9.598232731568185,2.8447664645147754,2.5191819031208182,2.8582710900650015,-2.130864731727935
89_Ensenanza_Integrada_de_CITIAM.txt.txt,-4.921122441794746,-9.078583974432723,1.0631041232743477,15.886695265207175,0.24895007155992208,-4.459257251668222,-1.8290974656460546,-5.137617053626548,-9.807184978375759,4.033113584468407,1.674215763554461,9.125539048455416,3.292117192268009,-5.571834907827504,-4.396638835623247,-1.5474540580269391,-6.759680067209593,6.407777418894492,9.18366613848338,7.450893225685235,0.10898792068589801,9.812472860357948,-8.190302216829588,-4.547526427626241,10.048647211640354,10.138396939872047,-8.776116009073114,0.4049225511204908,11.48520663885829,-9.144860161975332
155_Logica_y_Teoria_de_Conjuntos.txt.txt,7.159697509342674,-6.3058561695224515,1.7445116825979163,-1.5902743813357951,-3.6748491604718607,4.643920094093824,3.585468837928982,-0.43202033838873943,-9.904555373578255,0.5602230073156685,4.713868260787002,-2.78099946666861,-5.054272629246811,3.191591695842987,3.5253655749650092,0.46190905440554275,0.384666907910108,1.456566894214461,-0.29919986752729455,-7.133387691606157,-6.385866561191291,-2.6016304271050967,0.37983613399149585,2.640631293798104,2.694730659721002,3.4006290430770103,-2.093734538664774,-1.2053705080383552,-1.739782663902075,-1.301499283524766
