original_column,0,1
184_Ergonomia.txt.txt,7.3361115,4.237507
105_Marketing_Digital.txt.txt,10.78671,3.6028335
32_Emprendimiento.txt.txt,8.593246,3.7062087
185_Ingenieria_de_la_Calidad_+_Lab.txt.txt,10.236733,5.1377115
24_Aprendizaje_y_Servicio_PASEC.txt.txt,5.4519076,2.908592
34_Inteligencia_Artificial.txt.txt,7.6197333,7.770844
3_Calculo_Diferencial_+_Ej.txt.txt,9.1131,6.9714932
11_Ser_y_Cosmos.txt.txt,5.402746,3.448122
89_Ensenanza_Integrada_de_CITIAM.txt.txt,5.222332,3.8643262
155_Logica_y_Teoria_de_Conjuntos.txt.txt,10.526424,7.333647
26_Electronica_Basica_+Lab.txt.txt,9.064006,6.0295963
7_Ingles_Nivel_2.txt.txt,6.4720483,6.2035046
65_Alta_Cocina_Mundial.txt.txt,7.417882,2.0395865
110_Creatividad_Empresarial.txt.txt,7.1833277,3.577601
101_Analisis_de_Datos.txt.txt,10.467803,5.2574997
63_Servicio_y_Protocolo.txt.txt,9.950626,2.5532188
161_Algebra_Lineal_2.txt.txt,8.418993,7.2340326
171_Barra_para_danza_contemporanea.txt.txt,5.4640245,5.531836
"183_Procesos,_Metodos_y_Estandares.txt.txt",10.78246,4.8186755
129_Coloquios_ART.txt.txt,5.5333257,4.419021
67_Innovacion_Culinaria.txt.txt,7.428396,2.5931907
116_Analisis_Estrategico_ADM.txt.txt,10.400676,3.3233514
10_Autoconocimiento.txt.txt,6.3871937,4.3630767
47_Conceptos_y_Tecnicas_1.txt.txt,8.545459,1.7891215
35_Base_de_Datos.txt.txt,8.3683815,5.755039
119_Composicion_Visual_1.txt.txt,4.8216233,6.939239
79_Coloquios_EDU.txt.txt,5.1996346,4.0602827
130_Arte_y_Contexto_Social.txt.txt,4.965494,4.4335055
178_Sonido.txt.txt,5.9128146,7.235077
44_Aplicaciones_Distribuidas.txt.txt,8.4748125,4.8122263
62_Pasteleria.txt.txt,8.7699375,2.3836143
151_Ecuaciones_Diferenciales.txt.txt,9.557639,6.842163
18_Calculo_Vectorial.txt.txt,8.8801565,7.264013
125_Nuevos_Medios.txt.txt,5.149785,6.3200436
100_Principios_de_Seguros.txt.txt,8.478885,3.566983
36_Aprendizaje_Automatico.txt.txt,9.165276,5.579289
72_Fundamentos_de_la_Educacion.txt.txt,5.2155943,2.3100991
56_Carniceria.txt.txt,8.9892025,2.8021069
28_Probabilidad_y_Estadistica_+Ej.txt.txt,8.276316,6.8529806
58_Introduccion_a_la_Biologia_+Ej.txt.txt,7.9941387,6.749375
102_Principios_de_Finanzas.txt.txt,8.06623,4.8607025
181_Inv._de_Operaciones_1_+Lab.txt.txt,10.798651,6.083508
85_Arte_y_Educacion.txt.txt,4.5329165,2.893808
186_Sistemas_Lean.txt.txt,11.411663,4.9265695
25_Cultura_Gastronomica.txt.txt,6.6668096,3.295445
4_Quimica_General_1_+Lab_Ej.txt.txt,8.23413,6.2798657
138_Enfasis_3.txt.txt,6.973345,4.470581
55_Administracion_de_A_&_B.txt.txt,10.193246,3.4734304
64_Practica_Culinaria_2.txt.txt,7.2645073,1.9088356
42_Seguridad_Informatica.txt.txt,10.013055,4.313864
135_Gestion_y_Produccion_Cultural.txt.txt,8.636846,3.0647194
162_Algebra_Abstracta_1.txt.txt,10.205805,8.526402
99_Gerencia_de_Costos.txt.txt,9.767107,3.8545878
17_Fisica_para_Ingenieria_1_+Lab_Ej.txt.txt,9.651468,6.6253085
127_Laboratorio_de_Creacion_2.txt.txt,7.293124,5.440094
176_Lenguaje_Visual_y_Montaje.txt.txt,5.7337594,7.408513
78_Planificacion_y_Evaluacion_2.txt.txt,5.009636,2.9487038
80_Ensenanza_de_Lenguaje.txt.txt,4.285088,4.531785
66_Reposteria_y_Chocolateria.txt.txt,8.026753,2.7133856
30_Programacion_Avanzada_de_Apps.txt.txt,8.819184,5.252595
53_Conceptos_y_Tecnicas_2_+PRA.txt.txt,7.8682585,2.2531443
54_Practica_Culinaria_1.txt.txt,8.054792,1.4918822
50_Nutricion_Humana_+Lab.txt.txt,7.996223,3.7739224
182_Control_de_Produccion.txt.txt,11.027159,4.3433075
60_Coloquios_Gastr.txt.txt,6.641448,3.8848271
118_Fundamentos_de_las_Artes.txt.txt,7.423893,5.9134426
106_Negociacion.txt.txt,10.226209,4.105365
164_Analisis_Funcional.txt.txt,8.705352,8.072949
153_Introduccion_a_Probabilidades.txt.txt,9.157922,7.333226
91_Inclusion_y_Diversidad.txt.txt,5.529086,4.773156
117_Herramientas_Digitales_1.txt.txt,6.3406196,6.8503103
150_Variable_Compleja.txt.txt,10.04948,7.440968
83_Ensenanza_de_Matematicas.txt.txt,4.368925,3.5946603
165_Algebra_Abstracta_2.txt.txt,9.4059925,8.857875
140_Arte_y_Educacion___Curaduria.txt.txt,6.5168023,3.0727673
1_Escritura_Academica.txt.txt,6.424447,5.1734166
15_Matematicas_Discretas.txt.txt,10.827099,7.2092533
115_Tributacion_y_Entorno_Legal.txt.txt,7.886345,3.8948226
2_Taller_de_Ing._Cs._Computacion.txt.txt,7.4272633,4.787952
93_Practica_4.txt.txt,5.964014,2.1889963
12_Ingles_Nivel_3.txt.txt,6.8299737,5.6683764
163_Geometria_Diferencial.txt.txt,8.973256,8.041856
22_Algebra_Lineal_1_+Ej.txt.txt,8.507173,7.3934126
69_Administracion_de_Eventos.txt.txt,9.403101,2.8953066
61_Alta_Cocina_Francesa.txt.txt,7.8432426,1.3551724
123_Fundamentos_de_Escultura.txt.txt,6.295403,6.077023
126_Arte_Contemporaneo.txt.txt,5.279184,5.1917744
86_Bilingualism.txt.txt,4.237583,3.9819572
180_Diseño_de_Produccion.txt.txt,4.8630643,7.6896687
97_Principios_de_Marketing.txt.txt,9.778215,3.0707345
109_Investigacion_de_Mercados.txt.txt,9.822174,4.274068
21_Programacion_de_Apps.txt.txt,9.319066,4.8270664
137_Matematicas_Cotidianas.txt.txt,10.288202,6.6360826
169_Improvisacion.txt.txt,5.662569,6.063114
14_Programacion_Avanzada_en_C++.txt.txt,7.188926,6.947017
154_Fundamentos_de_Geometria.txt.txt,9.9658985,8.290615
13_Ingles_Nivel_4.txt.txt,5.9240294,5.201636
