original_column,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
7_Ingles_Nivel_2.txt.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.902723,11.1885195,1.6641824,0.0,0.0,0.0,0.0,0.0,2.2779386,0.0,0.0,0.0,0.0,2.5865595,0.0,0.0,0.0,0.0,0.0,0.0,5.0653467,0.0,0.0,0.0,0.0,3.628948,0.0,3.398163,6.974139,0.0,9.87281,0.0,0.0,0.5331186,10.147131,0.0,0.0,0.0,0.0,0.0,0.23626105,0.0,0.0,0.0,0.0,6.9974136,0.0,0.0,4.057827,6.4341607,0.0,0.0,0.0
65_Alta_Cocina_Mundial.txt.txt,0.0,0.0,0.0,0.0,7.0410805,8.78284,0.0,10.488333,6.1569996,7.677847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0633945,0.0,0.0,0.0,0.0,6.2362437,6.248282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.921236,0.0,0.0,0.0,0.44663134,11.327932,0.0,0.0,4.6320996,0.0,0.0,0.0,0.0,0.0,0.15926048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110_Creatividad_Empresarial.txt.txt,0.0,0.0,3.5951834,0.0,0.0,2.0483742,0.0,1.0866387,0.0,7.20702,0.0,0.0,0.0,0.0,1.2036927,0.0,0.0,0.0,5.6925917,0.0,0.0,7.260903,0.0,1.3402989,1.0635679,0.0,0.0,1.9681388,3.7470965,10.285459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4847161,0.0,0.0,0.0,0.0,4.080414,6.3971295,9.015228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.462099,0.0,0.0,0.0,0.0,5.2986865
101_Analisis_de_Datos.txt.txt,2.1907237,0.0,0.9808966,0.0,0.0,3.5580735,0.0,2.4069946,0.15401262,0.0,0.0,0.0,0.0,1.8826363,1.2265419,0.0,2.4047287,0.0,0.0,0.54205364,0.3915798,0.0,0.0,0.0,0.032896236,0.0,0.0,0.0,0.0,2.2567267,0.7358477,0.0,0.83209556,0.0,0.0,0.0,3.7714198,0.01688076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0183003,0.38490903,0.0,0.0,1.9966385,0.22987838,0.77644354,0.0,1.2846565,0.0,0.0,0.030162487,1.6194378,0.0,3.0801857
63_Servicio_y_Protocolo.txt.txt,0.0,0.0,0.0,0.38753584,0.22600366,0.20694923,0.0,0.09533486,0.0,0.0,0.0,0.7977944,0.0,0.9561505,0.41057503,1.4358435,0.0,0.0,2.589655,0.0,3.315181,0.0,3.4483836,0.26201203,0.33037388,1.2288051,2.129108,1.5292792,0.0,0.0,0.0,0.0,0.0,0.6813144,1.4959126,2.100304,0.0,0.0,0.31078926,0.0,0.0,0.0,1.1989079,0.0,1.6317366,1.7919877,1.4411111,0.0,0.4168966,1.0119106,0.0,0.0,0.24454048,0.0,2.9170814,0.0,0.0,2.591321,3.163637,0.0
161_Algebra_Lineal_2.txt.txt,0.0,2.3072116,0.0,0.0,2.1770124,0.71596944,0.8559807,0.2817742,0.0,0.38893592,2.712465,0.4209881,2.4618938,0.0,0.8902817,0.04324264,0.355907,0.757313,0.0,2.6992567,0.0,0.21404715,0.0,0.48745024,0.0,1.14772,0.0,0.0,0.0,0.0,0.0,0.0,2.422992,0.0,0.0,1.1962459,0.0,0.0,1.5519389,0.120700754,0.0,1.4951932,0.0,2.528738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3209398,0.0,0.29221204,0.40302444,0.0,0.54982454,0.0,3.0807064,0.0
171_Barra_para_danza_contemporanea.txt.txt,12.121621,0.0,0.0,0.0,0.0,0.0,1.6698924,0.0,0.0,7.231279,0.0,0.0,0.0,7.0749035,0.0,0.0,0.0,7.942429,0.0,0.0,0.0,0.0,8.228176,0.0,0.0,0.0,0.0,0.66355133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1565818,0.0,0.0,0.0,3.8134525,2.882434,8.618075,0.0,0.0,6.6014757,5.834828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6752367,0.0,0.0,0.0
"183_Procesos,_Metodos_y_Estandares.txt.txt",0.0,4.438465,0.0,0.0,0.87516016,0.0,0.8924373,0.0,0.0,1.3004485,0.0,0.096568264,0.52077115,0.0,2.3086727,0.22285974,2.8370507,0.0,0.5788357,0.0,1.4094256,0.0,0.0,1.4938831,0.0,1.9551219,1.756593,0.07039478,0.0,0.0,0.0,0.8112579,0.0,2.4851162,0.39637592,0.035234157,0.0,0.8430394,0.0,3.3774202,1.7733433,0.4611434,0.2992962,0.0,0.0,3.8186944,0.0,0.0,0.0,0.0,0.0,0.024643121,0.0,0.0,0.3931,0.0,0.0,0.0,0.03602446,0.12872088
129_Coloquios_ART.txt.txt,0.0,0.0,1.8504733,0.0,0.0,0.06864644,0.0,0.0,1.4479878,1.6858276,1.2949333,1.016641,0.31152517,0.0,0.0,2.324257,4.4374647,0.0,0.0,0.54104555,1.1814891,2.219775,3.8729358,0.0,2.5059876,0.23261687,4.3054442,0.0,0.27102965,0.0,2.5624506,0.69906336,0.47740528,0.0,2.8472657,0.0,0.0,0.0,0.0,0.0,0.0,6.1592703,0.0,0.22661503,1.5992935,1.9242332,0.85251826,0.0,0.022486774,0.0,0.5419033,0.92519075,1.5141003,0.0,0.11566626,2.502692,0.6862454,4.854624,1.9106975,2.6064045
67_Innovacion_Culinaria.txt.txt,0.0,0.0,0.0,0.0,0.09802017,0.0,0.0,2.9000185,0.0,4.257948,0.0,0.32664976,0.0,0.0,0.7769809,0.0,0.01428571,0.0,2.1133451,0.0,0.0,1.1045188,0.0,0.0,0.0,0.0,0.0,0.74871397,0.0,0.3400417,0.0,0.8428046,0.0,0.0,3.6825857,0.0,0.0,1.2384448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.845948,0.0,0.08067794,0.0,1.3333645,0.0,0.0,0.0,0.17265786,0.0,0.0,0.47170252,2.459746
116_Analisis_Estrategico_ADM.txt.txt,0.33529148,0.0817059,0.0,0.0,0.0,2.1547656,0.38859794,0.0,0.0,0.0,0.1929142,0.5386556,0.0,0.5536644,2.1143076,0.79977155,0.0,1.3402109,2.3712544,0.52320105,0.0,0.0,1.0565675,0.0,0.29302102,0.41571212,0.0,0.0,0.0,0.0,0.0,0.0,0.89528793,0.0,1.4187027,0.0,0.0,3.823188,0.0,0.0,0.0,1.339114,1.7324376,0.28350785,0.59171534,1.5098888,0.0,0.0,2.4700952,0.16478203,0.0,0.08819898,1.9378923,1.4440088,0.58933884,0.0,1.822415,3.6944852,0.0,0.0
10_Autoconocimiento.txt.txt,0.0,0.0,0.0,0.0,0.0,0.0,2.3202174,0.0,4.7905054,0.0,0.0,1.2617251,7.5049467,6.3485107,5.9697523,0.0,0.0,1.3273911,0.0,0.0,0.0,0.0,0.0,7.2547855,0.0,0.0,0.0,0.0,9.046115,6.752987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.555552,0.0,5.560021,1.1701254,0.0,4.4398065,0.0,0.0,0.0,0.0,5.855107,0.0,5.6695604,0.0,0.0,0.0,0.0,0.0
47_Conceptos_y_Tecnicas_1.txt.txt,0.0,0.0,0.0,0.0,5.755023,0.0,9.785502,8.282314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8962553,0.0,0.0,0.0,0.0,0.0,5.306808,0.0,1.0844917,0.0,0.0,0.0,6.3077254,0.0,0.0,11.813364,0.0,0.0,9.603291,9.8182335,0.71410894,0.0,5.8693204,0.0,0.0,0.0,0.0,0.0,0.0,4.2483225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19286779,0.0,0.0,0.0,0.0,0.0
35_Base_de_Datos.txt.txt,0.0,0.0,1.9686271,0.0,1.4912266,0.0,0.0,0.0,0.0,0.46907496,0.0,0.0,0.16748393,0.0,0.0,0.0,0.0,3.3019552,0.0,0.6913432,1.0964613,0.0,1.4648668,0.0,0.0,0.0,0.0,1.1149148,0.69924814,0.0,3.1695726,1.297354,0.0,0.0,0.0,0.48835784,0.0,3.3672683,1.8995646,2.0084927,2.5236568,1.6621155,0.0,0.0,0.0,2.02261,1.1183664,2.221597,3.9054186,0.23244187,0.0,3.28843,0.0,0.0,0.0,0.0,0.0,0.42829287,0.0,0.0
119_Composicion_Visual_1.txt.txt,6.951089,7.2732916,0.0,8.000625,5.505466,0.0,0.0,0.0,2.3928874,0.0,1.7106237,0.0,0.0,0.0,0.0,3.8470411,0.0,2.7222934,0.0,0.0,0.0,7.114829,0.0,1.7708144,1.1192714,0.0,2.0934815,0.0,0.0,0.0,4.283401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24678783,0.0,0.0,0.0,0.92617327,0.8884958,0.0,0.0,0.9694545,0.0,0.0,5.8558474,0.0,0.0,2.3257391,3.8068845,6.2142663,0.0
79_Coloquios_EDU.txt.txt,0.0,0.0,9.640139,0.0,0.0,0.0,0.0,0.0,0.0,1.4743019,1.5140791,0.0,0.0,0.0,0.0,0.0,2.0871837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.212234,0.0,0.0,3.4227328,0.0,0.0,1.5281132,0.0,6.9716907,0.0,0.0,0.0,0.0,0.0,0.0,9.270919,0.0,0.0,8.459932,9.722341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.049175,0.0,6.97443,0.0,4.3669863
130_Arte_y_Contexto_Social.txt.txt,0.0,0.0,0.0,0.0,0.027753064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.177928,0.0,0.24098474,0.0,0.0,1.153359,6.8971515,7.5364823,0.0,0.0,0.0,3.9067879,0.0,0.0,0.0,0.0,0.0,0.0,4.230563,5.2322254,0.0,1.620584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5334964,0.0,5.152092,2.0782166,0.0,3.289438,0.0,5.501262,0.0,2.183344,0.0,1.6086395,7.943055,0.0,0.0,0.0,4.290727,0.0,0.0
178_Sonido.txt.txt,9.419521,2.3791692,0.0,2.4247108,0.0,0.0,5.135943,0.0,0.0,0.0,3.1962218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3247112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.614115,0.0,0.0,0.0,3.012725,0.0,0.0,0.0,0.5277463,0.0,0.0,10.768393,0.0,0.0,0.0,0.0,4.0522056,0.0,0.0,0.0,8.934956,9.32022,6.705532,2.3815863,0.0,0.0,0.0,0.0,0.0,0.0
44_Aplicaciones_Distribuidas.txt.txt,0.0,1.3409169,0.3599929,0.31695458,0.0,0.6548867,0.0,0.0,0.0,3.895736,1.3218975,0.0,1.5000337,0.0,0.0,0.0,0.0,0.5102852,1.3335261,0.0,0.0,0.0,0.0,0.0,0.7314818,0.0,0.0,0.0,0.0,0.0,0.149682,0.0,0.0,0.0,1.6301653,0.0,1.7466154,0.0,0.0,3.7489388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091590635,0.0,0.43392882,0.0,1.0352633,0.0,0.35920313,0.0,0.0,0.0,0.0,0.0,0.0
62_Pasteleria.txt.txt,0.0,0.0,0.0,0.07659681,0.0,0.0,0.0,0.0,0.32476932,0.0,0.0,0.0,0.0,0.0,1.4848645,0.0,0.19676533,2.0464416,2.7238119,0.0,0.44785535,0.0,0.0,0.0,1.6426156,0.0,0.0,0.0,0.6559311,0.0,2.1825771,0.0,0.0,0.8486539,0.0,0.10404903,0.0,0.0,0.07355312,0.0,0.28338125,0.0,0.75353664,0.0,0.0,1.9963701,0.0,0.0,0.0,0.0,0.48761588,0.0,0.0,0.0,0.26418355,0.0,0.0,0.34173727,0.0,0.0
151_Ecuaciones_Diferenciales.txt.txt,10.468311,5.095887,8.075546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77120566,7.371286,0.0,5.9086666,0.0,5.602044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2869034,0.0,0.0,0.0,0.0,0.0,6.631652,0.0,0.0,0.0,0.0,0.77438927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8573823,6.441737,0.0,0.0,0.0,0.0,1.782633,0.0,0.0,0.0,8.157853,0.0,0.0,1.4477849,0.0
18_Calculo_Vectorial.txt.txt,0.330334,9.367908,0.0,7.865963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.057637,6.0518985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8674989,0.0,2.5790176,5.1429343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9859576,0.0,0.0,0.0,5.363793,0.0,0.65739745,1.0569786,0.0,0.0,0.0,0.0,8.019423,0.0,8.395473,0.0,0.45824748,0.0,0.0,0.0,0.0,0.0,0.0,6.784114
125_Nuevos_Medios.txt.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.283175,0.0,3.9752014,5.9833074,0.0,0.0,0.0,0.0,0.9567437,7.71912,0.0,2.9829783,0.0,0.0,7.3531995,0.0,2.4138584,0.0,1.3487669,0.0,0.0,4.2058473,0.0,5.760537,0.0,0.48410782,0.0,1.455732,0.0,2.0352309,0.0,0.0,0.0,0.0,2.981674,1.8592092,0.0,0.0,7.0197306,0.0,0.0,0.0,0.0,0.0,0.0,8.406764,0.0,0.0,0.0,0.0,7.277444,0.0
100_Principios_de_Seguros.txt.txt,0.0,9.066537,7.801134,2.036942,1.5737077,3.7121103,3.1986926,0.0,8.233091,0.0,0.0,0.0,2.928172,0.0,0.0,0.0,5.7853703,0.0,5.5856924,0.0,0.0,0.0,0.0,0.28498316,0.0,2.7749991,0.0,5.488571,0.0,0.0,0.0,0.0,6.177744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7224956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9038839,0.0,7.9547453
36_Aprendizaje_Automatico.txt.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.62298,0.0,0.0,1.7875551,0.48471403,0.9720892,0.0,0.0,0.9084515,0.0,2.032253,0.0,0.0,0.42452458,3.3651378,0.4899231,1.6148608,3.1831686,2.0784268,0.0,0.0,0.94168466,0.23391342,0.30494547,0.0,0.0,0.8351247,0.0,0.7211705,0.0,0.0,0.53831637,1.9851028,0.0,0.7528283,0.0,2.5903087,2.9354558,2.1676202,0.1950239,0.0,0.0,4.084808,0.0,0.0,0.0,0.29883888,0.0,0.46458915,0.0,0.0,0.0,4.2356305
72_Fundamentos_de_la_Educacion.txt.txt,0.0,0.0,7.015696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2859287,0.15586269,0.0,0.0,3.0694857,8.5549135,17.23054,0.0,7.8682523,0.0,0.0,0.0,0.0,0.0,0.0,4.9069076,1.2953256,0.0,0.0,0.0,6.7447214,0.0,7.843407,0.0,0.0,1.8814058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.057576,0.0,11.467606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56_Carniceria.txt.txt,0.0,0.91173714,0.0,0.25422522,0.0,0.0,2.1424086,0.0,0.0,2.0139973,0.0,0.0,0.6347943,0.23750457,0.0,0.0,1.304852,0.0,0.43007347,0.0,0.85779274,0.0,0.0,0.0,0.0,0.0,0.47697467,1.6951263,0.0,0.0,1.3877246,2.7312975,2.3587272,0.0,1.1725537,0.0,0.0,0.22793554,0.0,0.0,0.34171748,0.0,0.8425252,0.0,0.0,0.1892116,0.0,0.18156175,0.0,0.0,0.0,0.93996656,0.0,0.0,0.50311863,0.0,0.0,0.0,0.0,0.0
28_Probabilidad_y_Estadistica_+Ej.txt.txt,0.0,1.0001067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8765683,0.0,0.0,4.3135567,0.0,0.0,7.618767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.110028,0.0,3.3418643,0.0,0.0,0.0,2.4404097,10.77042,0.64529645,0.0,0.0,4.3224454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0883617,0.0,0.0,7.011637,0.0,1.7764854,8.933597,0.0,0.0,0.0,0.0,12.0415745,0.0,4.46537,0.0
58_Introduccion_a_la_Biologia_+Ej.txt.txt,0.0,0.0,0.0,8.751639,0.0,13.553229,0.0,0.0,0.0,0.0,12.762701,0.0,0.0,0.0,0.0,13.914699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.126094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5286717,4.2328773,0.0,0.0,0.0,0.0,0.0,2.412044,0.0,0.0,0.0,0.0,0.0,3.1768556,0.0,0.0,4.0832186,0.0,0.0,1.4362719,0.0,3.5415096,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102_Principios_de_Finanzas.txt.txt,2.2104223,0.0,0.0,0.83018,5.200439,3.074707,0.0,0.16339692,0.0,0.0,0.0,0.0,8.8340025,3.4153101,4.226417,0.0,0.18797258,1.5336721,0.0,0.0,0.0,0.0,1.48362,9.401189,0.0,0.0,4.2838435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5490804,0.0,0.0,1.6788499,1.5497385,7.655939,0.0,0.0,0.0,0.0,0.7017092,0.0,0.0,0.0,0.0,2.5204535,0.0,6.3834705,1.6200113,0.0,3.2280931,0.0,1.6603807,1.6498494,0.0
181_Inv._de_Operaciones_1_+Lab.txt.txt,5.2967353,0.0,0.0,4.946763,0.0,9.869931,0.0,10.274297,0.0,0.0,0.0,3.1006856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.042367,2.1344082,0.0,4.402374,0.0,0.0,2.4932525,0.0,0.0,6.550522,0.0,0.0,4.45389,0.0,0.48538136,0.0,0.0,0.7515726,0.0,3.8350055,0.0,5.182015,6.0588074,0.0,0.0,0.0,0.0,0.0,4.9412866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85_Arte_y_Educacion.txt.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.37871364,0.0,0.0,0.0,0.0,0.0,0.0,0.9969739,2.1936488,0.0,1.168358,1.3550615,0.82313174,3.8236158,0.0,0.0,0.0,0.0,0.0,0.2130714,1.6649309,0.1730928,0.490399,0.0,0.0,0.0,0.11592855,0.22639054,0.3490177,0.0,0.0,0.11130143,0.54432005,0.0,0.0,0.0,0.0,0.0,0.0,0.36494273,0.0,0.5838309,0.0,0.0,0.15306802,0.1834571,1.1997668,0.0,1.4873233,1.2934872,0.0,0.19365674,0.0,0.0
186_Sistemas_Lean.txt.txt,2.5846722,7.8526073,0.0,7.8222475,6.0779705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5307975,0.0,0.0,0.0,0.0,0.0,6.0552406,0.0,0.87155885,0.0,0.7019447,0.0,6.9130397,0.0,0.0,0.0,0.0,0.0,6.825789,7.453875,0.0,0.0,0.0,0.0,8.732498,0.0,0.0,0.0,0.0,0.0,2.763138,0.0,0.0,12.525723,0.0,0.0,0.0,0.0,0.0
25_Cultura_Gastronomica.txt.txt,0.0,0.0,0.0,10.4789295,0.0,0.0,0.0,0.0,0.0,7.9384303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.430963,6.869591,0.0,0.0,0.0,4.851422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.102712,4.0105004,0.0,0.0,0.0,0.0,0.0,0.45665377,0.0,0.0,0.0,1.0412742,0.0,0.0,0.0,0.0,0.0,10.239794,0.0,0.0,6.455147,0.0,0.0,0.0,0.0,7.1925135,4.1176047
4_Quimica_General_1_+Lab_Ej.txt.txt,0.0,2.6511352,0.0,0.0,0.0,0.75606686,0.9048634,0.0,0.0,0.0,1.6601698,0.0,0.0,0.0,0.0,2.324406,0.63800144,0.8437468,0.055983737,0.071712285,1.127538,0.0,0.0,2.3499455,2.2736998,0.0,0.0,0.0,0.0,0.0,0.0,0.17455412,0.95364225,0.0,0.0,0.0,0.0,0.0,0.5849091,0.0,1.0895963,0.0,2.1065378,0.157743,1.935198,0.0,0.0,0.62281746,2.1098852,0.0,0.2646721,1.0597844,1.9518502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
